publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-29T14:18:03Z,@msyahri7615,Sapa yg jln keBaikan InsyaAllah ALLAH SWT MerindhoiNya Namun Sebaliknya Bila Mereka yg berBuat keCurangan KEDZOLIMAN KEMUNGKARAN keBathilan INSYAALLAH ALLAH SWT MENURUNKAN ADZAB Nya DENGAN ADZAB Nya yg LEBIIIH BERAAAT bahkan Mereka akan Modyar Sbelum MASA Ajalnya,0
2024-10-29T14:15:49Z,@SuhaedahEdah-k9p,"Refli harun sakit jiwa berobat hatilo kotor ngadu domba, hoax jangan didengar abaikan sakit jiwa d pengikutnya",0
2024-10-29T14:15:48Z,@RohaneRohane-dy8ry,"Pak Prabowo gak pernah /ga sempat buka2  yutub x ..   , Klo tau  ada conten comberan ky gini  mungkin nih conten chanel dah di siram pake air rendaman tahu ...??  😁😊",0
2024-10-29T14:15:43Z,@EbitSuebit,Pekok👊,0
2024-10-29T14:15:27Z,@sudirmansudirman5300,"Pak jaksa dan pak hakim tolong , proses akun fufu Fafa,,",0
2024-10-29T14:15:09Z,@AgusAgustusjaya,Sang pemecah belah lagi ngomong. Topi koboynya kurang gaul.,0
2024-10-29T14:14:45Z,@MysinergiOfficial,Dagelan 😂✌️,1
2024-10-29T14:14:19Z,@IskhaqCakep,"AAgim tdk, usah ngoceh ini bukan urusanmu Gim, itu kan sudah lama tahun 2014,karna waktu itu blekkemping semua Pazlon Presiden, saling jelek2kan, jadi yg, sekarang Pendukung kalah, cari2 kesalahan yg, menang, itu namanya gak jentelmen Gim, ngomong kejelekan orann lain Agim dsn Reflyi Harun sxh, tau Dosa Besar, makanya yng, membikin kebohongan yaa, Politik Glandangan ini Aagim ikut Lagi ngomong nambah Dosa BesR lagi,",0
2024-10-29T14:13:32Z,@SuhaedahEdah-k9p,"Yg punya fufu fafa refli harun d amin rais kerja sama nya, bntar lg tr ungkap",0
2024-10-29T14:13:28Z,@makmulmunif7173,Jangan banyak bicara di medsos...klo punya bukti tinggal lapor polisi nggak usah ribut-ribut di medsos...,0
2024-10-29T14:13:19Z,@EndangSuryana-u9i,mana rakyat indonesia yg memilih mas gibran kok diam saja gak ada yg membela untuk apa NKRI memilih mas gibran jadi wakil presiden di fitnah orang pembenci kok pada diam harusnya rakyat yg 58 persen memilihnya hrs membela masa kalah sama yg 16 presen ? ??????,0
2024-10-29T14:13:16Z,@IKWN7737,"Sebenarnya ini masalah mudah. Cukup niat dan kesungguhan prabowo unt mengkasuskan ini shg dpt meredam amarah masyarakat dan sgr lepaskan si fufufafa krn tak ada gunanya, juga kompetensi nya sbg wapres TIDAK ADA alias NOL BESAR. Lihat aja waktu dia diminta feedback mengenai mesin teknologi itu eehhh .. dia suruh orang si kementrian itu yg jawab. MEMALUKAN !!!",0
2024-10-29T14:12:46Z,@faktabicara2779,"Buktikan dulu siapa dibalik akun fufufafa ini, sampai sekarang belum terbukti itu milik pak Gibran kok terus menerus menghina mencaci pak Gibran bukankah itu fitnah namanya? Kalau kamu mencaci menghina fufufafa itu tdk salah tapi kalau mau mengaitkan dengan seseorang dlm hal ini pak Gibran maka menjadi kewajibanmu utk membuktikan, sesulit inikah menelusuri pemilik akun FB bukankah kamu tinggal nanya ke pihak FB itupun kalau kamu punya kapasitas. Apa kamu golongan orang yg tidak waras !!! Akun belum jelas pemiliknya tp terus memvonis ?",0
2024-10-29T14:12:25Z,@DilelaywkvwiJVajavva,Jika pak Prabowo BNR&quot; sdr btapa memalukan hinaan dari fufufafa..<br>JD mhn pak Prabowo Brantas pemilik akun fufufafa,0
2024-10-29T14:12:12Z,@suhadisuhaimu5585,Rafli Harun bukanya makin pintar malahan makin bodoh kamu Rafli harun,0
2024-10-29T14:10:51Z,@acungrukyanto9478,"jangan bawa budaya dan cara komunis...untuk menyerang pribadi tokoh bangsa dan keluarga nya..<br>klo merasa berangkat dri kel penganut paham komunis, jgn di praktekan di negri ini yak...",0
2024-10-29T14:10:22Z,@acoaco1523,Ayo usut tuntas jangan sampai kominfo menghapus akun milik gibran boca ingusan👃,0
2024-10-29T14:09:14Z,@rumahbunyi,Ya Allah... 😢<br>refly nggoreng melulu... <br>Itu a a gym ngapain😂,0
2024-10-29T14:09:02Z,@acoaco1523,Wapres harus di lengserkan agar Indonesia bisa makmur<br>Kasian pak prabowo,0
2024-10-29T14:08:15Z,@ahlailiqadir1863,"Disini semuanya pada berisik, untungnya apa ngurus fefefifi? Gak ada faedahnya, biar brisik kalian berfaedah, sono demo pengesahaan UU perampasan aset para koruptor",0
2024-10-29T14:07:52Z,@RayapRengas9179Chanel,"Kasian bgt tampang2 orang 2 ngk ada kesibukan, muak lht refly, prabowo gibran sibuk kerja u rakyat, ngk penting urus masalah receh",1
2024-10-29T14:07:36Z,@jagalembur9307,Fura fura fada faham....,0
2024-10-29T14:07:23Z,@aryanyanto914,Hhhhhhhhhhhhhhhhhhhhh bikin konten ko hanya fitnah padahal ngasih buat anak istri,0
2024-10-29T14:06:58Z,@erikkristiono8787,"Semoga Pak Prabowo mengabulkan sebagian besar keinginan negeri ini tenang dan tentram dan damai, Pak Prabowo untuk segera mengganti Gibran sbg wapresnya sebelum 100 hr kerja Presiden Pak Prabowo berakhir😮",0
2024-10-29T14:06:49Z,@ENDROWidijanto,ORANG IRANG BARISAN SAKIT HATI KERJANYA NGOCEH TERUS DAN.FITNAH TERUS.....<br>KARENA JUNJUNGAN MEREKA KALAH TOTAL DI PILPRES.2024<br>ULAMA ULAMA YG SDH TDK.LAKU.LAGU NGOCEH TERUS.<br>BARISAN SAKIT HATI KRN 5DK DI PAKAI SAMA J9KOWI SEMAKIN STRES DAN GGGIIIILLLLAAA...<br>PRABOWO GIBRAN MAJU TERUS PANTANG MUNDUR.... JGN HIRAUKAN MANUSIA MANUSIA YG BANYAK BACOT DAN  PENYEBAR FITNAH.,0
2024-10-29T14:06:33Z,@dennyyocom6179,Apa urusannya sama anda aneh,0
2024-10-29T14:06:29Z,@rendirendirezki8075,gibran ttp aman bg.pcuma bahas ini mulu,0
2024-10-29T14:05:14Z,@RohaneRohane-dy8ry,"Biasa ..<br>Di awali dengan kalimat &#39; Assalamualaikum warrihmatulohiwabarokaatuh...    , Kemudian mulai deh nynyinyirr.. hujat.. fitah...  mmbusukk....<br>.  Oh ustadz Reply  . 😫😊",0
2024-10-29T14:05:10Z,@sugengsakti6643,Kalo gentlemen yang punya akun fufufafa bisa ga dianggap anaknya Mulyono,0
2024-10-29T14:05:01Z,@SuJono-b5l,"Biang keroknya aja di comot, biar negara aman kayaknya yang punya channel ini deh biang keroknya",0
2024-10-29T14:04:43Z,@tatyana848,"Mmg pengecut yg punya akun Fufufafa..., harusnya beri klarifikasi..., dan kl mmg menjabat ..., sebaiknya mundur lah, msh byk yg lebih baik dan berkompeten...,",0
2024-10-29T14:04:37Z,@alexiis315,Lengser kan aja ank mulyono ini dr pd buat rusak negara,0
2024-10-29T14:03:31Z,@novianto180,"Kenapa polisi diam aja...?????<br>Gaji dr pajak rakyat maka berbuatlah yg terbaik utk rakyat.<br>Banyak jenderal dgn pendidikan yg lengkap, fasilitas mewah dr negara, keren dlm penampilan termasuk pengawalan tp melawan anak kecil nggak berani, fu fu fu ha ha ha",0
2024-10-29T14:03:22Z,@arifrahmanhakim7666,Harus di demo ancur &quot; an,0
2024-10-29T14:03:15Z,@zuharliamilius8750,"Lebih dekat Fuffu Faffa berarti &quot;bulu halus palsu&quot; dalam bahasa Italia. Silahkan lihat di Google Translate, itu juga seduai dengan &quot;semangat&quot; akun Fuffu Faffa ini",0
2024-10-29T14:03:07Z,@ranterahman8947,"Naon atuh AA,,ikut ikutan,,hrs nya AA bijak",0
2024-10-29T14:03:03Z,@bosroti5695,Lapar euy hayang madang,0
2024-10-29T14:02:51Z,@tobrinursaleh4254,Ayo BSI ( Badan Saiber Indonesia. ). Bergeraklah mencari yg sebenarnya siapa pemilik FUFU FAFA. siapapun pemiliknya tindak sesuaui UU. Jika Dia pejabat Negara pecat dari jabatannya. Karna jauh dari moral yg baik.,0
2024-10-29T14:02:21Z,@Ssi62,"Yang membantu dia untuk terpilih juga salah,kenapa ga di protes sejak awal :D",0
2024-10-29T14:02:09Z,@SusiHamzah,Pemilik akun fifufafa manusia amoral tdk punya etika ambisi kekuasaan intelektualnya sangat rendah mermalikan bangsa kita,0
2024-10-29T14:02:09Z,@DaffaMohamad-ty4wd,Anak ini urat malu sdh putuss ga bakalan munduŕr ..kcuali ada kkuatan besar yg bs dia suruh mundur paksa...!!,0
2024-10-29T14:00:38Z,@vincentiuseriadhisulistya2727,Loro bathok&quot;e,0
2024-10-29T14:00:25Z,@SukarnoKarno-j3s,Allah sllu mnbawa2 allah tp htny pnuh kdengkian.,0
2024-10-29T14:00:24Z,@YuniLangsa-x5j,Alhamdulilah semoga cpt,0
2024-10-29T13:59:29Z,@gedebudika1021,Nah lho. Apa gak malu dengarnya,0
2024-10-29T13:59:27Z,@pakdodi6152,"Gerombolan orang kecewa dan sakit hati, gerombolan orang gagal",0
2024-10-29T13:59:11Z,@Riedak19,Ustad OPO Iki kok ngurusi sosmed,0
2024-10-29T13:58:52Z,@graciatan1242,Sebaikx jokowi suruh mundur anakx 🙏🏼🙏🏼,0
2024-10-29T13:58:44Z,@charicangkas2602,"Akun fufufafa saya yakin bukan milik si Gibran ,tapi milik anak PKI",0
2024-10-29T13:58:33Z,@purwantopur9403,"Ka ga mempan, mendingan Lo koar2 di jln aja",0
2024-10-29T13:58:31Z,@BgBoy-r1f,Refliharun  yg  susah punya kelain as n jiwa,0
2024-10-29T13:58:04Z,@Belekbek123,betul sekali...itu bukan kata pujangga bukan kata kiasan bukan apalagi bualan...ketika berbohong sangat lelah sekali untuk menutupi nya...sangat menyiksa diri...,0
2024-10-29T13:58:02Z,@EfendySD,Kasian pada repot sendiri geng pendengki ini,0
2024-10-29T13:57:54Z,@AminMubarok-py8gf,Keren cadas kt eloe,0
2024-10-29T13:57:36Z,@RohaneRohane-dy8ry,"Klo upama fufufafa ternyata bukan gibran  , hukum ttp harus adil ,  si pemitnah harus di lempar ke sel ,  dan lidahnya hrs di ampelas jg  ...!  😊",0
2024-10-29T13:57:35Z,@AminMubarok-py8gf,Saya mending yg gila tp bekerja benar dr pada orng normal tapi kerja nya guoblok dan bego kyk cadas refli,0
2024-10-29T13:56:53Z,@graciatan1242,Prajurit  takut dgn tkg kayu??😭😭,0
2024-10-29T13:56:33Z,@BgBoy-r1f,"Pak,  ust, tlg  anda jgni  ikut bahas  akun fufufafa😅 itu bukan  tanahnya. Pak  ust😊",0
2024-10-29T13:56:19Z,@LANSIA_MANDIRI,Heiiii hewan rharun....lu  bisa dipolisikan oleh Perusahaan Susu Bendera ...krn lu ngomong  dan nyanyi&quot; ...fufu fafa susu bendera... Profesor apaan lu...👹😈🐒👽👺 Krlas kambing lu.. 🐒🐒🐒🐒🐒,0
2024-10-29T13:56:08Z,@MamaAbah-h8d,Aa gim tugas sampeyan kwe ngga ngurusi kaya ginian,0
2024-10-29T13:55:53Z,@bintang1975,Anak abah pd setres jagonya kalah sulit move on.,0
2024-10-29T13:54:48Z,@EndangSuryana-u9i,jancuk Iki apalagi sekarang rame akun fupu papa orang&quot; syirik ko gak ada brenti &quot; nya memfitnah  mas Gibran gak habis fikir saya dgn orang&quot; pembenci keluarga BPK Jokowi trs hubungan dgn BPK gimnasiar itu hubungannya apa?,0
2024-10-29T13:54:43Z,@denbagusirawan5105,Warisan mulyono memuakkan..,0
2024-10-29T13:54:15Z,@SuparthaYasa-b1k,"Mantaaappp....tokoh2 bersama ulama Indonesia bersatu memerangi etika/prilaku yg bertentangan dgn agama, agar Indonesia menjadi bangsa yg beradab sesuai dgn ajaran agama/keyakinan masing2.<br>Agar NKRI aman./damai...tolong yg berwajib selidiki dan tindak sesuai dgn hukum yg berlaku di NKRI ini.",8
2024-10-29T13:53:21Z,@MerkBarasha2023,TEST DNA saja  PASTI ketahuan ASLI atau PALSU,0
2024-10-29T13:53:19Z,@PrateknyoPrateknyo,Chanel receh...,0
2024-10-29T13:53:19Z,@Gladiskey0824,"Percuma kalau ngaku di paksa dan sudah terlambat, hanya minta maaf tidak mundur sebagai pejabat .",0
2024-10-29T13:52:25Z,@wawarumi225,Ayok dong fufufafa muncul di hadapan rakyat indonesia dan pak presiden prabowo,0
2024-10-29T13:52:11Z,@hulwamufida690,"orang yang suka menjelekan orang lain adalah orang yang sombong, merasa diri hebat dan lebih baik. orang seperti ini nggak pantas jadi pemimpin",0
2024-10-29T13:52:08Z,@PisangMolen-p7r,Pekarangan tata negara. Ndk ad guna bagi bangsa mau ngadu domba krjny,0
2024-10-29T13:51:59Z,@donikwidodo9615,Tolong kasih contoh pak. Anda sendiri berani mengakui kesalahan gak didepan umum ? ....,0
2024-10-29T13:51:49Z,@imasyahata1526,Tidak pantas segera minta maaf dan mundur,0
2024-10-29T13:51:42Z,@bintang1975,"Kayak Aa gym ga punya aib aja, keluarga aja berantakan.",0
2024-10-29T13:51:20Z,@TbDML,"Di korsel pejabatnya ga becus langsung mengundurkan diri.<br>Di Inggris, pejabatnya telat 5 menit saja langsung mengundurkan diri.<br>Di Jepang pejabatnya di hilang ga becus langsung harakiri....<br><br>Di indonesia bnyk pejabatnya ga tau diri.",0
2024-10-29T13:50:45Z,@PisangMolen-p7r,Diamlh kau rafli harus  ap kompetensimu jadiin tukang becak aj dgn topimu. Itu,0
2024-10-29T13:50:38Z,@legianznthegang2825,Masih ada harapan dan kebaikan bagi negeri ini jika akun fufufafa diusut.,0
2024-10-29T13:50:36Z,@RohaneRohane-dy8ry,"Yg nyalonin gibran bukan Jokowi  , sodara2  yuk kita ngaji... 😊😊",0
2024-10-29T13:50:15Z,@AdrianListanto,"Urus ssja moralmu urus saja akhlkmu<br><br><br><br><br>Urus saja akhlakmu urus saja moralmu,,,,",0
2024-10-29T13:50:02Z,@BenosumaitoIto,"Yg punya akun fufu Fafa mana kenal mengakui,selama msh bisa ditutupi y ditutupi,walaupun bayar berapa pun dibayar yg penting aman . Org beginian mana kenal gentelmen pak ustadz.. walaupun rakyat Indonesia tahu siapa fufu Fafa itu.  Pak Mul ,,,gmna ini anakmu .😂",0
2024-10-29T13:49:59Z,@asrilbintang4505,"Jika akun fufufafa benar tidaknya harus dilakukan sumpah pocong, berani apa tidak anak Mulyono tersebut. Agar ia tidak bisa mengelak lagi 😀🖐️",0
2024-10-29T13:49:34Z,@paksubardi3684,Dulu kalau ada hal hal gini<br>Langsung ujaran kebencian fitnah membuat heboh hoak<br>Ini kok adem ayem ya<br>Ada apa ya<br>Fufu Fafa milik siapa<br>Kalau jentel ngaku saja,0
2024-10-29T13:48:59Z,@indrayatilestari1402,Koq bisa ya Indonesia dipimpin oleh seorang FUFUFAFA yang matanya selalu teler ngantuk dan senyum simpul kemenangan culasnya  seolah sudah paling hebat bisa ngadalin semua orang cendikia di negara kita.,0
2024-10-29T13:48:42Z,@RudiSulistiono-n8x,"Wong2 tambah suwe tambah kuplak, leh benci karo Pak Jokowi karo keluargane koyok gak duwe anak ae pemilu ngarep nyalono lek diguyu Rakyat",0
2024-10-29T13:48:21Z,@Notsmile-y8i,Aa mabok janda,0
2024-10-29T13:48:20Z,@hermangofara1,Fufu Fafa kalau punya harga diri dan kehormatan harusnya seppuku,0
2024-10-29T13:48:12Z,@Payertita,Teruslah ngehaluuu,0
2024-10-29T13:47:12Z,@LaksanaAmir,"Namanya juga sudah ga punya urat malu satu keluarga tapi ga pernah merasa bersalah atas perbuatannya, rakyat selama ini dianggap bodoh sama penguasa selama 10 tahun.",0
2024-10-29T13:47:09Z,@AliMakson-vb6zs,terkdg aku kasihan melihat refli yg hidupnya di hbiskan kya2 gituu.semoga cpt berubah dn bisa bersama sama membangun negri ni tnpa kebencian..,0
2024-10-29T13:47:08Z,@pandawapandawa79,"Tdk ku sangka tdk ku duga,jiwa nya ternyata sakit.",0
2024-10-29T13:46:45Z,@LANSIA_MANDIRI,"Heiiiiiii rharun..  memangnya diri lu sdh sempurna 👺👽🐒😈👹<br>Ngaca ya ..mulai ntacain dari leluhur&quot; lu, orgtua lu ... bini lu...anak&quot; lu...😈👽<br>Otak lu jgn dikuasai IBLIS 👹👺<br>Diri lu ajaah gak beres... lu disumpah-in 58*% masyarakat...paham lu !!<br>Semua ga hidup lu apes...  non rezeki... mangkrak se MANGKRAK&quot;nya...keturunan lu akan idiot krn sdh fitnah Gibran... padahal lu sendiri gak punya bukti otentik...yg tahu hanya. TUHAN ALLAH. .lu sdh menghakimi Gibran..... iblis ly...gua lapor polisi...lu jgn ngumpet ke lobang kakus cemplung ya.... IBLIS jahaham lu......hewan LIAR...ly bisa omon&quot;...,maka ieg lain pun bisa  omon&quot; lebih dari cingor biadab lu...👺👽🐒😈👹",0
2024-10-29T13:46:37Z,@Didiet-be7nj,Apa ya percaya sama kadrun repli harun ni?..kagak!..,0
2024-10-29T13:46:35Z,@chaniagofams2409,"Ini negeri ada lembaga hukumnya, gak ya..?<br>Padahal BSSN dan Roy Suryo, dua sumber yang sangat pakar dalam ilmu Cyber,  IT dan Telematika sudah jelas dan tegas menyatakan akun Fufufafa adalah milik si Gibran..., tapi kok lembaga hukumnya malah tidak ada yang bertindak...?<br>Menunggu dia mengundurkan diri?...Sama saja dengan mengharapkan kucing bertelur...?",2
2024-10-29T13:46:22Z,@PrimaRecordID,Semua kontenmu omong kosong,0
2024-10-29T13:46:11Z,@Tugino-e2g,Pret,0
2024-10-29T13:45:24Z,@0466-y8z,Aa Gmy ngaji aja ngaji gk usah ikut-ikutan ngurusin pemerintah..km kiyai bukan mentri..,0
2024-10-29T13:45:02Z,@waryonosantoso9154,LOWONGAN KERJA yg BERSEDIA di TEMPATKAN DI KAMBING HITAMKAN &#39; dgn IMBALAN RUPIAH &#39; milyaran BAHKAN TRILIUN .Wkwkwk,0
2024-10-29T13:44:39Z,@iisriaskebonagungbrebes6240,Mana mungkin...mulyono saja ijazahnya nghk jelas saja sampai selsai...tahan malu..,0
2024-10-29T13:44:20Z,@Sebastian.125,14 Oktober kan udah lewat..,0
2024-10-29T13:43:54Z,@suwartiayu273,senjata makan tuan bagi yg punya acoun fufufafa prabowo sdh kasih kode,0
2024-10-29T13:43:20Z,@AminMubarok-py8gf,"Baik nya ulama jng ikut2 yg berbau politik dll ,Krn politik itu  bau nya busuk.bina lah masyarakat dg trs di perdalam akhlak dan fiqih nya",0
2024-10-29T13:43:14Z,@pudihan2045,HAHAHAHAHAHAHA......,0
2024-10-29T13:42:44Z,@supriantonanton2766,jiahhhhh aa sewot😂😂urus sj umat,0
2024-10-29T13:42:42Z,@mamanawa7843,Do ngopoooo cah2 Iki....nterang2 Jokowi sekeluarga di benturkan ke Prabowo <br>Kalian tuh yg kenal di layar hp keluarga Jokowi yaa...selalu nyalahin Jokowi sedang Prabowo yg kalian benturkan ini bgitu hormatnya ke Jokowi sekeluarga semakin pak Prabowo mengenal pak Jokowi... Jd maksud kalian apa ke orang yg sangat di hormati pak Prabowo yg kenal lahir batin ini...herann bawa2 agama sgala..jelas Gusti Allah melindungi pak Jokowi dan presiden Prabowo Subianto dan wapres Gibran...sampai kalian kejang-kejang ediyannn😂,0
2024-10-29T13:42:31Z,@pandawapandawa79,Boasanya yg pembohong itu turunan pinokio.,0
2024-10-29T13:41:44Z,@AzkaKhoirilhadi-v6d,Hu hu ha ha....,0
2024-10-29T13:41:41Z,@ramonsupriadi771,Suarakan fufufafa agar terang siapa pemilik sebenar nya?,0
2024-10-29T13:40:58Z,@rudysetiono5553,Prabowo bila ingin rakyat percaya adili jokowi dan fufufafa,0
2024-10-29T13:40:58Z,@Yons-g7w,Hidup cuma sakit hati...lama2 luh nati...gue sumpahin luh refli harun modar,0
2024-10-29T13:40:53Z,@tiyohanifa2999,Masalahe penegak an hukum bermasalah,0
2024-10-29T13:39:56Z,@MusaAdah-k5v,Semoga urusan fufu fafa segera tuntas..,0
2024-10-29T13:39:55Z,@JannahSalsa-x3s,Adili dan seret kejeruji besi,0
2024-10-29T13:39:32Z,@BahagiaMasduki,Nah luh Kamu ketahuan....Disebelahku pacaran lagi dengan teman Bapakmu,0
2024-10-29T13:39:18Z,@sriyanti8040,Klo mas gibran suruh mengundurkan diri ber arti sm dgn menuduh mas gibran dong,0
2024-10-29T13:39:18Z,@usmanhasyim1386,Ayooo samsulll gentellahhh,0
2024-10-29T13:38:57Z,@SrinadiTamsen,Bukti kasus konstitusi yng di obrak abrik. demi ambisi jadi buah simalakama. 😅😅😅 wi wi  sadarlah😅,0
2024-10-29T13:38:45Z,@VensJewelry,2029 atau 2034<br>Video kalian yg mencaci maki akan di goreng lagi 😅😅😅,0
2024-10-29T13:38:45Z,@saerisumirah5762,Betul kata bing rafly,0
2024-10-29T13:38:36Z,@hlily4332,Shrsnya aparat negara sgera selidiki kebenaran ke gaduhan akun Fufu Fafa ini di ciduk demi kepala negara punya wibawa mohon ditindak tdk terus jd gaduh di masyarakat diadili pemilik akunnya,0
2024-10-29T13:37:16Z,@syaifulanwar2849,"Gibran sdh membantah, akun fufufafa bukan miliknya. Lalu apa yg mau atau bisa dilalukan, dan oleh siapa?",0
2024-10-29T13:36:58Z,@muarofahjombang6896,Pak Prabowo hrs sgr menuntaskan fufufafa agar tdk meresahkn masyarakat.Smg Allah sgr membuka tabir fufufafa.😊,0
2024-10-29T13:36:45Z,@RohaneRohane-dy8ry,"Hei para tukang cendol dengerin ogut mau omon  nich..   soal kasus akun fufufafa siapa yg punya..? Fu2fa2 Identik milik wrga jepeng  . ?<br>  ss   Ada disebut nama syahrini kan bersuami orang jepang.. , fufufafa itu kalimat bhs  jepang..   , mukanya gibran memang mirif orang jepang.. ?  ,   tpi jngn krn ada + nama yg mirip dngn  gybran takiyo   terus mau diplintirkan ke nama gibran RB bin sukowi alias mulyono gtu...??  🤔   .....",0
2024-10-29T13:36:40Z,@Yons-g7w,Konten seumur hidup cuma nyinyir.....kapan mau tobat...jangan sampai malaikat yg cabut nyawaluh....bosan lihat hidupluh cuma untuk nyinyir dan propokasi....ga ada jasanya buat negara cuma bikin kacau,0
2024-10-29T13:36:39Z,@PaceBoas-n1q,Dari pada duduk di kursi yg pakunya menyalak.. Lebih baik turun. Sebelum fufufafa kena titanus,0
2024-10-29T13:36:19Z,@untung8689,"Yaelah bang refly, segitunya dendam 😂😂",0
2024-10-29T13:36:09Z,@AdiAdi-jm9eh,Fufu fafa lagi belusukan ke gorong gorong 😅😅😅,0
2024-10-29T13:36:01Z,@hafilahmad3471,Beranikah prabowo usut tuntas fufufafa.,0
2024-10-29T13:36:00Z,@ediwahyudi4311,"yang kayanya diserang dalam akun tersebut nyantai aja, kenapa yang lain pada ribut....aneh yah",0
2024-10-29T13:35:57Z,@sriyanti8040,G mungkin mas gibran yg melakukan nya,0
2024-10-29T13:35:51Z,@AsdraSetiawan,Yang punya akun Fufufafa ini nggk gentle dan nggk laki tapi bencong Jawa yg up normal kata dr Tiva,0
2024-10-29T13:35:40Z,@saerisumirah5762,Mundur gemana ? Jafi wapres kan enak...,0
2024-10-29T13:35:34Z,@Babeh23-g8i,Sudah berbuat kemudian mungkir apalah jadinya bangsa ini apalagi yg berbuat seperti pembuat akun fufufafa ini kalau berbuat lebih baik mengakui dari pada rusak rakyat ini  menjadi mungkin orang tua  yg punya akun ini fufufafa ini lebih parah lagi barang kali adabnya sedang anaknya juga kayak itu. masa sudah berbuat melampaui bayas2 normal sebagai manusia  abis itu diam fan mungkir. itu bukan seorang gentleman. seandainya jadi pemimpin kayak orang perang lari dari peperangan tinggsl anak buahnya  kelimpungan  kehilangan  pemimpin apa itu yg di harapkan  fufufafa.,0
2024-10-29T13:35:29Z,@sutego4489,"yang bikin hebohkan anda2.....<br>Kami nggak heboh tu.kami adem ayem karna di diri kami nggak ada perasaan iri,dengki<br>Bagi kami yang penting harga sawit mahal",0
2024-10-29T13:35:23Z,@omerimanuel,"Aduh.... Munyet2 ini masih koar2 sini sana. Woi.. munyet2...... Prabowo saja tdk pusing, kok kalian yg sewot..... munyet2 tdk laku.... 😂😂",0
2024-10-29T13:35:00Z,@AnwarAli-p8i,Kebohongan Mulyono menghiyanati rakyat,0
2024-10-29T13:34:54Z,@waryonosantoso9154,🇮🇩 dipermalukan di DUNIA INTERNASIONAL gara² fu²fa² &#39;  😰😫😥😭😭😭,0
2024-10-29T13:34:33Z,@masdoyo,Istri udh berapa Gim....,0
